tracking_nr,order_nr,package_nr,fk_delivery_company,return_reasons,shipped_date,delivered_date,receivables,status
5005645738,345769162,MPDS-345769162-3990,1,,2018-07-02,2018-07-04,644,
5005646144,344866162,MPDS-344866162-5314,1,,2018-07-02,2018-07-04,1049.75,
5005646289,344256162,MPDS-344256162-9317,1,,2018-07-02,2018-07-04,535,
5005646290,376616162,MPDS-376616162-5093,1,,2018-07-02,2018-07-04,996.68,
5005645476,395514162,MPDS-395514162-9088,1,,2018-07-02,2018-07-04,644,
5005645382,388466162,MPDS-388466162-1497,1,,2018-07-02,2018-07-04,549.81,
5005646143,352859162,MPDS-352859162-3806,1,,2018-07-02,2018-07-04,144.08,
5005645842,382636162,MPDS-382636162-8738,1,,2018-07-02,2018-07-04,316.33,
5005646194,398756162,MPDS-398756162-1129,1,,2018-07-02,2018-07-04,451.55,
5005646249,371946162,MPDS-371946162-9301,1,,2018-07-02,2018-07-04,1499,
5005645927,381299162,MPDS-381299162-9709,1,,2018-07-02,2018-07-04,914,
5005646766,338447162,338447162-3723,1,,2018-07-02,2018-07-04,444,
5005645495,374996162,MPDS-374996162-9802,1,,2018-07-02,2018-07-04,565.33,
5005645945,392989162,MPDS-392989162-2095,1,,2018-07-02,2018-07-04,465.33,
5005646111,396876162,MPDS-396876162-8644,1,,2018-07-02,2018-07-04,1599,
5005646592,316578162,MPDS-316578162-4805,1,,2018-07-02,2018-07-04,1044,
5005646633,395619162,MPDS-395619162-8068,1,,2018-07-02,2018-07-04,2752,
5005646634,376816162,MPDS-376816162-4920,1,,2018-07-02,2018-07-04,485.29,
5005646639,392348162,MPDS-392348162-3375,1,,2018-07-02,2018-07-04,894,
5005645772,392699162,MPDS-392699162-1699,1,,2018-07-02,2018-07-04,1374,
5005645845,378679162,MPDS-378679162-6179,1,,2018-07-02,2018-07-04,823.57,
5005646713,395718162,MPDS-395718162-2981,1,,2018-07-02,2018-07-04,522.75,
5005646380,381348162,MPDS-381348162-6833,1,,2018-07-02,2018-07-04,822.83,
5005645375,391126162,MPDS-391126162-5627,1,,2018-07-02,2018-07-04,1944,
5005646682,385718162,MPDS-385718162-6486,1,,2018-07-02,2018-07-04,1849,
5005646672,387278162,MPDS-387278162-5189,1,,2018-07-02,2018-07-04,1098,
5005645362,374466162,MPDS-374466162-5216,1,,2018-07-02,2018-07-04,576.33,
5005644562,396233562,MPDS-396233562-4211,1,,2018-07-02,2018-07-04,2315.19,
5005646550,311379162,MPDS-311379162-1976,1,,2018-07-02,2018-07-04,915.73,
5005646560,389396162,MPDS-389396162-5663,1,,2018-07-02,2018-07-04,69.88,
5005646563,343878162,MPDS-343878162-9738,1,,2018-07-02,2018-07-04,1898.5,
5005646565,399828162,MPDS-399828162-9286,1,,2018-07-02,2018-07-04,314.5,
5005646583,389639162,MPDS-389639162-1259,1,,2018-07-02,2018-07-04,694,
5005646604,393489162,MPDS-393489162-9622,1,,2018-07-02,2018-07-04,234,
5005646615,379569162,MPDS-379569162-8522,1,,2018-07-02,2018-07-04,1898,
5005646627,384929162,MPDS-384929162-1527,1,,2018-07-02,2018-07-04,1754.33,
5005646635,348456162,MPDS-348456162-1486,1,,2018-07-02,2018-07-04,1144,
5005646734,398718162,MPDS-398718162-6142,1,,2018-07-02,2018-07-04,1096,
5005646304,372656162,MPDS-372656162-6512,1,,2018-07-02,2018-07-04,939.75,
5005646547,374328162,MPDS-374328162-9137,1,,2018-07-02,2018-07-04,1899.5,
5005645702,335436162,MPDS-335436162-7066,1,,2018-07-02,2018-07-04,794,
5005645699,347529162,MPDS-347529162-7232,1,,2018-07-02,2018-07-04,1144,
5005645577,389616162,MPDS-389616162-1848,1,,2018-07-02,2018-07-04,448,
5005646340,325368162,MPDS-325368162-2052,1,R 8- Size - size too big,2018-07-02,2018-07-04,438.8,
5005645412,374484162,MPDS-374484162-1997,1,,2018-07-02,2018-07-04,296.33,
5005645422,396272162,MPDS-396272162-2284,1,,2018-07-02,2018-07-04,238,
5005645616,393796162,MPDS-393796162-5713,1,R 6- Quality - wrong item,2018-07-02,2018-07-06,53.47,
5005645620,387212162,MPDS-387212162-3605,1,,2018-07-02,2018-07-04,365,
5005645621,393786162,MPDS-393786162-6818,1,,2018-07-02,2018-07-04,369.9,
5005645855,395876162,MPDS-395876162-6543,1,,2018-07-02,2018-07-04,286.33,
5005645859,374569162,MPDS-374569162-6928,1,,2018-07-02,2018-07-04,1063.13,
5005645881,373259162,MPDS-373259162-7259,1,,2018-07-02,2018-07-04,224,
5005646612,396288162,MPDS-396288162-8102,1,,2018-07-02,2018-07-04,558,
5005646678,392726162,MPDS-392726162-5302,1,,2018-07-02,2018-07-04,634,
5005646679,375978162,MPDS-375978162-3665,1,,2018-07-02,2018-07-04,748,
5005646745,389278162,MPDS-389278162-3834,1,,2018-07-02,2018-07-04,597,
5005645459,388166162,MPDS-388166162-2816,1,,2018-07-02,2018-07-04,1034,
5005645645,397746162,MPDS-397746162-3537,1,,2018-07-02,2018-07-04,315.33,
5005645649,397216162,MPDS-397216162-6111,1,,2018-07-02,2018-07-04,448,
5005645919,396659162,MPDS-396659162-1034,1,,2018-07-02,2018-07-04,399,
5005645650,357136162,MPDS-357136162-2881,1,,2018-07-02,2018-07-04,271.75,
5005645782,394499162,MPDS-394499162-7053,1,,2018-07-02,2018-07-04,268.24,
5005645923,393369162,MPDS-393369162-3687,1,,2018-07-02,2018-07-04,1069,
5005646485,344819162,MPDS-344819162-9368,1,,2018-07-02,2018-07-04,394,
5005646655,376688162,MPDS-376688162-1017,1,,2018-07-02,2018-07-04,298.75,
5005645652,392336162,MPDS-392336162-1680,1,,2018-07-02,2018-07-04,164.48,
5005646039,382239162,MPDS-382239162-7888,1,R 9- Size - size too small,2018-07-02,2018-07-04,366.33,
5005645326,377446162,MPDS-377446162-5866,1,,2018-07-02,2018-07-04,249,
5005645406,392696162,MPDS-392696162-4231,1,,2018-07-02,2018-07-04,226.33,
5005645512,371786162,MPDS-371786162-4181,1,R 15- Quality - item defective after using it,2018-07-02,2018-07-04,495,
5005646576,398356162,MPDS-398356162-5423,1,,2018-07-02,2018-07-04,259,
5005645576,375576162,MPDS-375576162-5479,1,,2018-07-02,2018-07-04,1644,
5005646524,317526162,MPDS-317526162-2695,1,R 6- Quality - wrong item,2018-07-02,2018-07-04,160,
5005646525,342499162,MPDS-342499162-9603,1,,2018-07-02,2018-07-04,1244,
5005646527,394988162,MPDS-394988162-1548,1,,2018-07-02,2018-07-04,1945,
5005646557,347699162,MPDS-347699162-7032,1,,2018-07-02,2018-07-04,527.43,
5005646556,381348162,MPDS-381348162-5695,1,,2018-07-02,2018-07-04,238.83,
5005645756,374569162,MPDS-374569162-8388,1,,2018-07-02,2018-07-04,2207.37,
5005646361,381536162,MPDS-381536162-9700,1,,2018-07-02,2018-07-04,1896.51,
5005646562,388699162,MPDS-388699162-2164,1,,2018-07-02,2018-07-04,1198,
5005645982,343132162,MPDS-343132162-2132,1,,2018-07-02,2018-07-04,265.33,
5005645983,384556162,MPDS-384556162-2038,1,,2018-07-02,2018-07-04,827.27,
5005645985,371216162,MPDS-371216162-7410,1,,2018-07-02,2018-07-04,644,
5005645984,376616162,MPDS-376616162-1136,1,,2018-07-02,2018-07-04,833.32,
5005645986,343729162,MPDS-343729162-3973,1,,2018-07-02,2018-07-07,845,
5005645987,383529162,MPDS-383529162-4940,1,,2018-07-02,2018-07-04,375,
5005646384,344448162,MPDS-344448162-3121,1,,2018-07-02,2018-07-04,644,
5005646048,323312162,MPDS-323312162-5966,1,,2018-07-02,2018-07-04,944,
5005646049,384816162,MPDS-384816162-7361,1,,2018-07-02,2018-07-04,826.72,
5005646043,382886162,MPDS-382886162-6737,1,,2018-07-02,2018-07-04,184.75,
5005646044,312576162,MPDS-312576162-7418,1,,2018-07-02,2018-07-04,201.33,
5005646045,398689162,MPDS-398689162-4702,1,,2018-07-02,2018-07-04,201.33,
5005646046,399719162,MPDS-399719162-2801,1,,2018-07-02,2018-07-04,280,
5005646315,377639162,MPDS-377639162-7226,1,,2018-07-02,2018-07-04,205.31,
5005645814,392769162,MPDS-392769162-8070,1,,2018-07-02,2018-07-27,347.5,
5005646288,345368162,MPDS-345368162-6617,1,,2018-07-02,2018-07-04,198.5,
5005644286,317863562,MPDS-317863562-2598,1,,2018-07-02,2018-07-04,23.24,
5005644672,353544162,MPDS-353544162-7202,1,,2018-07-02,2018-07-04,1799,
5005645007,313662162,MPDS-313662162-4100,1,,2018-07-02,2018-07-04,865.33,
5005645467,397496162,MPDS-397496162-2796,1,,2018-07-02,2018-07-04,307.87,
5005645470,376826162,MPDS-376826162-9071,1,,2018-07-02,2018-07-04,444,
5005645530,387256162,MPDS-387256162-1859,1,,2018-07-02,2018-07-04,621.33,
5005645564,372226162,MPDS-372226162-9932,1,,2018-07-02,2018-07-04,348.75,
5005645613,359282162,MPDS-359282162-2389,1,,2018-07-02,2018-07-04,114.09,
5005645763,372436162,MPDS-372436162-5976,1,,2018-07-02,2018-07-04,2034.8,
5005645810,321989162,MPDS-321989162-7166,1,,2018-07-02,2018-07-04,232.24,
5005645844,397679162,MPDS-397679162-1061,1,,2018-07-02,2018-07-04,436,
5005645865,392879162,MPDS-392879162-6885,1,,2018-07-02,2018-07-04,698,
5005645875,362236162,MPDS-362236162-1156,1,,2018-07-02,2018-07-04,166.13,
5005646141,372656162,MPDS-372656162-6433,1,,2018-07-02,2018-07-04,348.75,
5005646539,369278162,MPDS-369278162-2149,1,,2018-07-02,2018-07-04,81.24,
5005645363,369732162,MPDS-369732162-1825,1,,2018-07-02,2018-07-04,415,
5005645365,399466162,MPDS-399466162-2677,1,,2018-07-02,2018-07-04,303.17,
5005643974,375335562,MPDS-375335562-5703,1,,2018-07-02,2018-07-04,857.29,
5005645854,379979162,MPDS-379979162-7272,1,,2018-07-02,2018-07-04,244,
5005646725,376718162,MPDS-376718162-4547,1,,2018-07-02,2018-07-04,262.32,
5005646715,377739162,MPDS-377739162-7447,1,,2018-07-02,2018-07-04,164.33,
5005646716,371838162,MPDS-371838162-5734,1,,2018-07-02,2018-07-04,132.17,
5005646753,312747162,MPDS-312747162-6201,1,,2018-07-02,2018-07-04,706.6,
5005646737,397338162,MPDS-397338162-7957,1,,2018-07-02,2018-07-04,419.86,
5005645435,366696162,MPDS-366696162-4757,1,,2018-07-02,2018-07-04,566.33,
5005645516,381676162,MPDS-381676162-7972,1,,2018-07-02,2018-07-04,1394,
5005645677,392649162,MPDS-392649162-6266,1,,2018-07-02,2018-07-04,594,
5005646103,375148162,MPDS-375148162-9303,1,,2018-07-02,2018-07-04,1149,
5005646117,383248162,MPDS-383248162-8219,1,,2018-07-02,2018-07-04,1498,
5005646488,381788162,MPDS-381788162-3318,1,,2018-07-02,2018-07-04,384,
5005646767,327338162,MPDS-327338162-7640,1,,2018-07-02,2018-07-04,571.5,
5005646537,374379162,MPDS-374379162-1119,1,,2018-07-02,2018-07-04,549.5,
5005646341,337328162,MPDS-337328162-1121,1,,2018-07-02,2018-07-04,384,
5005646012,373339162,MPDS-373339162-4881,1,,2018-07-02,2018-07-04,278,
5005646543,354728162,MPDS-354728162-5621,1,,2018-07-02,2018-07-04,509.75,
5005646686,399888162,MPDS-399888162-6293,1,,2018-07-02,2018-07-04,444,
5005646690,379758162,MPDS-379758162-9727,1,,2018-07-02,2018-07-04,394,
5005646460,376688162,MPDS-376688162-1322,1,,2018-07-02,2018-07-04,300.75,
5005645323,375444162,MPDS-375444162-1090,1,,2018-07-02,2018-07-04,850.98,
5005646073,351139162,MPDS-351139162-8317,1,,2018-07-02,2018-07-10,1499.75,
5005645462,374466162,MPDS-374466162-7487,1,,2018-07-02,2018-07-04,665.33,
5005646099,397746162,MPDS-397746162-5846,1,,2018-07-02,2018-07-04,416.66,
5005646098,362236162,MPDS-362236162-1668,1,,2018-07-02,2018-07-04,54.61,
5005646351,362236162,MPDS-362236162-9551,1,,2018-07-02,2018-07-04,49.61,
5005645404,397496162,MPDS-397496162-4019,1,,2018-07-02,2018-07-04,764.84,
5005645486,376226162,MPDS-376226162-7845,1,,2018-07-02,2018-07-04,744,
5005646316,376948162,MPDS-376948162-1299,1,,2018-07-02,2018-07-04,698,
5005646354,386559162,MPDS-386559162-4757,1,,2018-07-02,2018-07-04,698,
5005646357,315768162,MPDS-315768162-5196,1,,2018-07-02,2018-07-04,744,
5005645318,398446162,MPDS-398446162-1373,1,,2018-07-02,2018-07-04,489,
5005646078,399119162,MPDS-399119162-6096,1,,2018-07-02,2018-07-04,879.5,
5005646080,339569162,MPDS-339569162-9254,1,,2018-07-02,2018-07-04,1395,
5005646081,391476162,MPDS-391476162-3148,1,R 6- Quality - wrong item,2018-07-02,2018-07-09,200,
5005646088,392628162,MPDS-392628162-2364,1,,2018-07-02,2018-07-04,1395,
5005646536,346732162,MPDS-346732162-8269,1,,2018-07-02,2018-07-04,736.71,
5005646568,377739162,MPDS-377739162-8826,1,,2018-07-02,2018-07-04,1030.66,
5005646795,386818162,386818162-8901,1,,2018-07-02,2018-07-11,2034.22,
5005646796,386818162,386818162-8458,1,,2018-07-02,2018-07-11,2222.84,
5005646799,361818162,361818162-9087,1,,2018-07-02,2018-07-04,2034.21,
5005646801,361818162,361818162-4605,1,,2018-07-02,2018-07-04,2222.85,
5005645642,399466162,MPDS-399466162-6779,1,,2018-07-02,2018-07-04,232.17,
5005646302,383419162,MPDS-383419162-5249,1,,2018-07-02,2018-07-04,138.09,
5005646705,397418162,MPDS-397418162-9173,1,,2018-07-02,2018-07-04,215,
5005645746,386986162,MPDS-386986162-6981,1,,2018-07-02,2018-07-04,1898,
5005645209,368672162,MPDS-368672162-9203,1,,2018-07-02,2018-07-04,295,
5005646301,337726162,MPDS-337726162-3150,1,,2018-07-02,2018-07-07,581.68,
5005646329,375248162,MPDS-375248162-5338,1,,2018-07-02,2018-07-04,594,
5005646375,393579162,MPDS-393579162-4832,1,R 6- Quality - wrong item,2018-07-02,2018-07-05,99,
5005646519,391796162,MPDS-391796162-4505,1,R 14- Quality - electronic item does not turn on,2018-07-02,2018-07-06,1257.99,
5005645596,396826162,MPDS-396826162-4165,1,,2018-07-02,2018-07-04,548,
5005645597,364966162,MPDS-364966162-4688,1,,2018-07-02,2018-07-04,366.33,
5005646035,378129162,MPDS-378129162-5892,1,,2018-07-02,2018-07-04,498,
5005646036,393959162,MPDS-393959162-1718,1,,2018-07-02,2018-07-04,337.39,
5005646150,396928162,MPDS-396928162-3735,1,R 11- Quality - item damaged,2018-07-02,2018-07-04,846.66,
5005646151,386268162,MPDS-386268162-3532,1,,2018-07-02,2018-07-04,898.5,
5005645884,342336162,MPDS-342336162-4170,1,,2018-07-02,2018-07-07,2044,
5005645163,395462162,MPDS-395462162-4347,1,R 13- Quality - item counterfeit,2018-07-02,2018-07-05,1638.33,
5005645275,344952162,MPDS-344952162-3274,1,,2018-07-02,2018-07-04,125.21,
5005645277,389952162,MPDS-389952162-3390,1,,2018-07-02,2018-07-04,438.8,
5005645373,348946162,MPDS-348946162-7437,1,,2018-07-02,2018-07-04,444,
5005645693,378529162,MPDS-378529162-8473,1,,2018-07-02,2018-07-04,344,
5005646364,348419162,MPDS-348419162-4348,1,,2018-07-02,2018-07-04,2144,
5005646528,372436162,MPDS-372436162-9191,1,,2018-07-02,2018-07-04,471.84,
5005646529,373899162,MPDS-373899162-8018,1,,2018-07-02,2018-07-04,465.33,
5005646652,343878162,MPDS-343878162-3519,1,,2018-07-02,2018-07-04,379.5,
5005646694,367818162,MPDS-367818162-4793,1,,2018-07-02,2018-07-04,523.14,
5005646742,341947162,MPDS-341947162-3910,1,,2018-07-02,2018-07-04,494,
5005645836,398789162,MPDS-398789162-4848,1,,2018-07-02,2018-07-04,399,
5005645604,394116162,MPDS-394116162-6410,1,,2018-07-02,2018-07-04,1098,
5005645996,399712162,MPDS-399712162-9410,1,R 4- Customer - dislike general/color/material/style,2018-07-02,2018-07-04,859.79,
5005646624,356988162,MPDS-356988162-3444,1,,2018-07-02,2018-07-04,2044.99,
5005645598,396516162,MPDS-396516162-9377,1,,2018-07-02,2018-07-04,344,
5005645603,375316162,MPDS-375316162-9267,1,,2018-07-02,2018-07-04,841.33,
5005645820,355789162,MPDS-355789162-3035,1,,2018-07-02,2018-07-04,1144,
5005646457,372129162,MPDS-372129162-7754,1,R 3- Customer - presentation different on website,2018-07-02,2018-07-04,569,
5005645529,371126162,MPDS-371126162-7868,1,,2018-07-02,2018-07-04,734,
5005645531,372656162,MPDS-372656162-5607,1,,2018-07-02,2018-07-04,298.75,
5005645574,397372162,MPDS-397372162-2213,1,,2018-07-02,2018-07-04,944,
5005645654,391816162,MPDS-391816162-8034,1,,2018-07-02,2018-07-04,695,
5005645681,388546162,MPDS-388546162-4407,1,,2018-07-02,2018-07-04,369.8,
5005646287,385668162,MPDS-385668162-2680,1,,2018-07-02,2018-07-04,612.66,
5005646325,394179162,MPDS-394179162-7218,1,,2018-07-02,2018-07-04,594,
5005646390,392336162,MPDS-392336162-6491,1,,2018-07-02,2018-07-04,1898.48,
5005645804,317956162,MPDS-317956162-9299,1,R 11- Quality - item damaged,2018-07-02,2018-07-04,600,
5005646545,397348162,MPDS-397348162-9185,1,,2018-07-02,2018-07-04,895,
5005646602,377639162,MPDS-377639162-6573,1,,2018-07-02,2018-07-04,1014.31,
5005646637,373478162,MPDS-373478162-6502,1,,2018-07-02,2018-07-04,744,
5005646648,379148162,MPDS-379148162-8107,1,,2018-07-02,2018-07-04,689,
5005646453,362236162,MPDS-362236162-5403,1,,2018-07-02,2018-07-04,92.13,
5005646374,321989162,MPDS-321989162-5813,1,,2018-07-02,2018-07-04,933.36,
5005646255,398926162,MPDS-398926162-4080,1,,2018-07-02,2018-07-04,569,
5005646258,385916162,MPDS-385916162-4810,1,,2018-07-02,2018-07-04,780.66,
5005646259,389636162,MPDS-389636162-6905,1,,2018-07-02,2018-07-04,277.58,
5005646260,341229162,MPDS-341229162-1757,1,R 6- Quality - wrong item,2018-07-02,2018-07-07,370,
5005646269,393986162,MPDS-393986162-9941,1,,2018-07-02,2018-07-04,730,
5005646271,362976162,MPDS-362976162-8208,1,,2018-07-02,2018-07-04,274.5,
5005646277,372349162,MPDS-372349162-7615,1,,2018-07-02,2018-07-04,249,
5005646279,318329162,MPDS-318329162-9750,1,,2018-07-02,2018-07-07,174.75,
5005646281,341869162,MPDS-341869162-1816,1,,2018-07-02,2018-07-04,394,
5005646482,344988162,MPDS-344988162-4662,1,,2018-07-02,2018-07-04,1140,
5005645701,326776162,MPDS-326776162-3290,1,,2018-07-02,2018-07-04,546.33,
5005645239,343592162,MPDS-343592162-6138,1,,2018-07-02,2018-07-04,361.33,
5005646720,383352162,MPDS-383352162-5156,1,,2018-07-02,2018-07-04,361.33,
5005646721,397432162,MPDS-397432162-5307,1,,2018-07-02,2018-07-04,440,
5005646722,383532162,MPDS-383532162-9484,1,,2018-07-02,2018-07-04,394,
5005646723,399712162,MPDS-399712162-3478,1,,2018-07-02,2018-07-04,286.31,
5005646735,321896162,MPDS-321896162-5324,1,,2018-07-02,2018-07-04,440,
5005645000,389462162,MPDS-389462162-9413,1,R 15- Quality - item defective after using it,2018-07-02,2018-07-04,944,
5005645561,396666162,MPDS-396666162-4006,1,,2018-07-02,2018-07-04,325,
5005645664,371552162,MPDS-371552162-5497,1,,2018-07-02,2018-07-04,598,
5005645938,394819162,MPDS-394819162-6859,1,,2018-07-02,2018-07-04,944,
5005646110,377228162,MPDS-377228162-7678,1,,2018-07-02,2018-07-04,1198,
5005646645,372678162,MPDS-372678162-1076,1,,2018-07-02,2018-07-04,295.8,
5005646366,383419162,MPDS-383419162-9775,1,,2018-07-02,2018-07-04,417.09,
5005646674,397679162,MPDS-397679162-9720,1,,2018-07-02,2018-07-04,237,
5005646309,383352162,MPDS-383352162-2209,1,,2018-07-02,2018-07-04,765.33,
5005646311,394859162,MPDS-394859162-6711,1,R 6- Quality - wrong item,2018-07-02,2018-07-04,1444,
5005645258,372224162,MPDS-372224162-1443,1,,2018-07-02,2018-07-04,898,
5005645432,388466162,MPDS-388466162-2957,1,,2018-07-02,2018-07-04,97.54,
5005645540,342712162,MPDS-342712162-4857,1,,2018-07-02,2018-07-04,844,
5005645769,394499162,MPDS-394499162-4953,1,,2018-07-02,2018-07-04,514.24,
5005645893,393159162,MPDS-393159162-7128,1,,2018-07-02,2018-07-04,638,
5005646016,377639162,MPDS-377639162-7680,1,,2018-07-02,2018-07-04,340.31,
5005646041,383848162,MPDS-383848162-4694,1,,2018-07-02,2018-07-04,224.88,
5005646089,399712162,MPDS-399712162-5267,1,,2018-07-02,2018-07-04,706.26,
5005646372,373898162,MPDS-373898162-4846,1,,2018-07-02,2018-07-04,1114,
5005646378,318329162,MPDS-318329162-3749,1,,2018-07-02,2018-07-07,144.75,
5005646424,394499162,MPDS-394499162-9731,1,,2018-07-02,2018-07-04,654.72,
5005646425,386279162,MPDS-386279162-7108,1,,2018-07-02,2018-07-04,744,
5005646428,334879162,MPDS-334879162-2361,1,,2018-07-02,2018-07-04,39.8,
5005646429,373759162,MPDS-373759162-1180,1,,2018-07-02,2018-07-04,648.75,
5005646657,323778162,MPDS-323778162-1017,1,,2018-07-02,2018-07-04,534,
5005646695,382438162,MPDS-382438162-4187,1,,2018-07-02,2018-07-09,595,
5005645413,374666162,MPDS-374666162-3378,1,,2018-07-02,2018-07-04,775.9,
5005645827,374569162,MPDS-374569162-1184,1,,2018-07-02,2018-07-04,923.52,
5005645877,397679162,MPDS-397679162-8608,1,,2018-07-02,2018-07-04,302,
5005646138,395419162,MPDS-395419162-8254,1,,2018-07-02,2018-07-04,365.6,
5005646140,385439162,MPDS-385439162-7470,1,,2018-07-02,2018-07-04,208.45,
5005646748,396947162,MPDS-396947162-3735,1,,2018-07-02,2018-07-04,1142,
5005646749,374158162,MPDS-374158162-9036,1,,2018-07-02,2018-07-04,695,
5005646813,313238162,313238162-1443,1,,2018-07-02,2018-07-04,2034.21,
5005645801,395116162,MPDS-395116162-8816,1,,2018-07-02,2018-07-04,844.5,
5005645802,392336162,MPDS-392336162-9476,1,,2018-07-02,2018-07-04,308.48,
5005645835,392989162,MPDS-392989162-6447,1,,2018-07-02,2018-07-04,641.33,
5005644520,363673562,MPDS-363673562-6616,1,,2018-07-02,2018-07-04,1144,
5005645283,384852162,MPDS-384852162-4914,1,,2018-07-02,2018-07-04,1628.43,
5005645569,351782162,MPDS-351782162-5167,1,,2018-07-02,2018-07-04,1045,
5005645980,341739162,MPDS-341739162-6679,1,,2018-07-02,2018-07-04,1609.8,
5005646105,357329162,MPDS-357329162-4199,1,,2018-07-02,2018-07-04,929.5,
5005646338,397419162,MPDS-397419162-6594,1,,2018-07-02,2018-07-07,1743,
5005646518,385478162,MPDS-385478162-8992,1,,2018-07-02,2018-07-04,580.17,
5005645557,386566162,MPDS-386566162-5949,1,,2018-07-02,2018-07-04,449,
5005645607,392856162,MPDS-392856162-4100,1,,2018-07-02,2018-07-04,565.33,
5005646196,366236162,MPDS-366236162-1289,1,,2018-07-02,2018-07-07,1002.89,
5005646327,373698162,MPDS-373698162-3880,1,,2018-07-02,2018-07-04,398,
5005646339,351868162,MPDS-351868162-7169,1,,2018-07-02,2018-07-04,644,
5005646379,393198162,MPDS-393198162-7238,1,,2018-07-02,2018-07-04,548.75,
5005646622,311658162,MPDS-311658162-5775,1,,2018-07-02,2018-07-04,161.23,
5005646662,392949162,MPDS-392949162-2159,1,,2018-07-02,2018-07-04,795,
5005646523,394929162,MPDS-394929162-5906,1,,2018-07-02,2018-07-04,994,
5005646552,376998162,MPDS-376998162-1654,1,,2018-07-02,2018-07-04,498,
5005646555,356126162,MPDS-356126162-9489,1,,2018-07-02,2018-07-04,644.9,
5005645511,312576162,MPDS-312576162-5682,1,R 15- Quality - item defective after using it,2018-07-02,2018-07-04,565.33,
5005645521,317276162,MPDS-317276162-3174,1,,2018-07-02,2018-07-04,344,
